462
0.500, 0.000, 1.378, 0.000, 0.534, 0.000
0.500, 0.000, 1.378, 0.000, 0.534, 0.000
0.500, 0.500, 2.357, 0.000, 0.559, 0.000
0.500, 0.500, 2.357, 0.000, 0.559, 0.000
0.500, 1.000, 3.219, 0.000, 0.580, 0.000
0.500, 1.000, 3.219, 0.000, 0.580, 0.000
0.500, 1.500, 3.875, 0.000, 0.597, 0.000
0.500, 1.500, 3.875, 0.000, 0.597, 0.000
0.500, 2.000, 4.287, 0.000, 0.607, 0.000
0.500, 2.000, 4.287, 0.000, 0.607, 0.000
0.500, 2.500, 4.476, 0.000, 0.612, 0.000
0.500, 2.500, 4.476, 0.000, 0.612, 0.000
0.500, 3.000, 4.519, 0.000, 0.613, 0.000
0.500, 3.000, 4.519, 0.000, 0.613, 0.000
0.500, 3.500, 4.527, 0.000, 0.613, 0.000
0.500, 3.500, 4.527, 0.000, 0.613, 0.000
0.500, 4.000, 4.621, 0.000, 0.616, 0.000
0.500, 4.000, 4.621, 0.000, 0.616, 0.000
0.500, 4.500, 4.900, 0.000, 0.623, 0.000
0.500, 4.500, 4.900, 0.000, 0.623, 0.000
0.500, 5.000, 5.419, 0.000, 0.635, 0.000
0.500, 5.000, 5.419, 0.000, 0.635, 0.000
0.500, 5.500, 6.172, 0.000, 0.654, 0.000
0.500, 5.500, 6.172, 0.000, 0.654, 0.000
0.500, 6.000, 7.098, 0.000, 0.677, 0.000
0.500, 6.000, 7.098, 0.000, 0.677, 0.000
0.500, 6.500, 8.093, 0.000, 0.702, 0.000
0.500, 6.500, 8.093, 0.000, 0.702, 0.000
0.500, 7.000, 9.035, 0.000, 0.726, 0.000
0.500, 7.000, 9.035, 0.000, 0.726, 0.000
0.500, 7.500, 9.816, 0.000, 0.745, 0.000
0.500, 7.500, 9.816, 0.000, 0.745, 0.000
0.500, 8.000, 10.367, 0.000, 0.759, 0.000
0.500, 8.000, 10.367, 0.000, 0.759, 0.000
0.500, 8.500, 10.676, 0.000, 0.767, 0.000
0.500, 8.500, 10.676, 0.000, 0.767, 0.000
0.500, 9.000, 10.790, 0.000, 0.770, 0.000
0.500, 9.000, 10.790, 0.000, 0.770, 0.000
0.500, 9.500, 10.802, 0.000, 0.770, 0.000
0.500, 9.500, 10.802, 0.000, 0.770, 0.000
0.500, 10.000, 10.834, 0.000, 0.771, 0.000
0.500, 10.000, 10.834, 0.000, 0.771, 0.000
1.500, 0.000, 1.571, 0.000, 0.539, 0.000
1.500, 0.000, 1.571, 0.000, 0.539, 0.000
1.500, 0.500, 2.550, 0.000, 0.564, 0.000
1.500, 0.500, 2.550, 0.000, 0.564, 0.000
1.500, 1.000, 3.412, 0.000, 0.585, 0.000
1.500, 1.000, 3.412, 0.000, 0.585, 0.000
1.500, 1.500, 4.068, 0.000, 0.602, 0.000
1.500, 1.500, 4.068, 0.000, 0.602, 0.000
1.500, 2.000, 4.480, 0.000, 0.612, 0.000
1.500, 2.000, 4.480, 0.000, 0.612, 0.000
1.500, 2.500, 4.669, 0.000, 0.617, 0.000
1.500, 2.500, 4.669, 0.000, 0.617, 0.000
1.500, 3.000, 4.712, 0.000, 0.618, 0.000
1.500, 3.000, 4.712, 0.000, 0.618, 0.000
1.500, 3.500, 4.720, 0.000, 0.618, 0.000
1.500, 3.500, 4.720, 0.000, 0.618, 0.000
1.500, 4.000, 4.814, 0.000, 0.620, 0.000
1.500, 4.000, 4.814, 0.000, 0.620, 0.000
1.500, 4.500, 5.093, 0.000, 0.627, 0.000
1.500, 4.500, 5.093, 0.000, 0.627, 0.000
1.500, 5.000, 5.612, 0.000, 0.640, 0.000
1.500, 5.000, 5.612, 0.000, 0.640, 0.000
1.500, 5.500, 6.365, 0.000, 0.659, 0.000
1.500, 5.500, 6.365, 0.000, 0.659, 0.000
1.500, 6.000, 7.291, 0.000, 0.682, 0.000
1.500, 6.000, 7.291, 0.000, 0.682, 0.000
1.500, 6.500, 8.286, 0.000, 0.707, 0.000
1.500, 6.500, 8.286, 0.000, 0.707, 0.000
1.500, 7.000, 9.228, 0.000, 0.731, 0.000
1.500, 7.000, 9.228, 0.000, 0.731, 0.000
1.500, 7.500, 10.009, 0.000, 0.750, 0.000
1.500, 7.500, 10.009, 0.000, 0.750, 0.000
1.500, 8.000, 10.560, 0.000, 0.764, 0.000
1.500, 8.000, 10.560, 0.000, 0.764, 0.000
1.500, 8.500, 10.869, 0.000, 0.772, 0.000
1.500, 8.500, 10.869, 0.000, 0.772, 0.000
1.500, 9.000, 10.983, 0.000, 0.775, 0.000
1.500, 9.000, 10.983, 0.000, 0.775, 0.000
1.500, 9.500, 10.996, 0.000, 0.775, 0.000
1.500, 9.500, 10.996, 0.000, 0.775, 0.000
1.500, 10.000, 11.027, 0.000, 0.776, 0.000
1.500, 10.000, 11.027, 0.000, 0.776, 0.000
2.500, 0.000, 1.699, 0.000, 0.542, 0.000
2.500, 0.000, 1.699, 0.000, 0.542, 0.000
2.500, 0.500, 2.678, 0.000, 0.567, 0.000
2.500, 0.500, 2.678, 0.000, 0.567, 0.000
2.500, 1.000, 3.540, 0.000, 0.589, 0.000
2.500, 1.000, 3.540, 0.000, 0.589, 0.000
2.500, 1.500, 4.196, 0.000, 0.605, 0.000
2.500, 1.500, 4.196, 0.000, 0.605, 0.000
2.500, 2.000, 4.608, 0.000, 0.615, 0.000
2.500, 2.000, 4.608, 0.000, 0.615, 0.000
2.500, 2.500, 4.797, 0.000, 0.620, 0.000
2.500, 2.500, 4.797, 0.000, 0.620, 0.000
2.500, 3.000, 4.840, 0.000, 0.621, 0.000
2.500, 3.000, 4.840, 0.000, 0.621, 0.000
2.500, 3.500, 4.848, 0.000, 0.621, 0.000
2.500, 3.500, 4.848, 0.000, 0.621, 0.000
2.500, 4.000, 4.942, 0.000, 0.624, 0.000
2.500, 4.000, 4.942, 0.000, 0.624, 0.000
2.500, 4.500, 5.221, 0.000, 0.631, 0.000
2.500, 4.500, 5.221, 0.000, 0.631, 0.000
2.500, 5.000, 5.740, 0.000, 0.643, 0.000
2.500, 5.000, 5.740, 0.000, 0.643, 0.000
2.500, 5.500, 6.493, 0.000, 0.662, 0.000
2.500, 5.500, 6.493, 0.000, 0.662, 0.000
2.500, 6.000, 7.419, 0.000, 0.685, 0.000
2.500, 6.000, 7.419, 0.000, 0.685, 0.000
2.500, 6.500, 8.414, 0.000, 0.710, 0.000
2.500, 6.500, 8.414, 0.000, 0.710, 0.000
2.500, 7.000, 9.356, 0.000, 0.734, 0.000
2.500, 7.000, 9.356, 0.000, 0.734, 0.000
2.500, 7.500, 10.137, 0.000, 0.753, 0.000
2.500, 7.500, 10.137, 0.000, 0.753, 0.000
2.500, 8.000, 10.688, 0.000, 0.767, 0.000
2.500, 8.000, 10.688, 0.000, 0.767, 0.000
2.500, 8.500, 10.997, 0.000, 0.775, 0.000
2.500, 8.500, 10.997, 0.000, 0.775, 0.000
2.500, 9.000, 11.111, 0.000, 0.778, 0.000
2.500, 9.000, 11.111, 0.000, 0.778, 0.000
2.500, 9.500, 11.124, 0.000, 0.778, 0.000
2.500, 9.500, 11.124, 0.000, 0.778, 0.000
2.500, 10.000, 11.155, 0.000, 0.779, 0.000
2.500, 10.000, 11.155, 0.000, 0.779, 0.000
3.500, 0.000, 2.564, 0.000, 0.564, 0.000
3.500, 0.000, 2.564, 0.000, 0.564, 0.000
3.500, 0.500, 3.543, 0.000, 0.589, 0.000
3.500, 0.500, 3.543, 0.000, 0.589, 0.000
3.500, 1.000, 4.405, 0.000, 0.610, 0.000
3.500, 1.000, 4.405, 0.000, 0.610, 0.000
3.500, 1.500, 5.061, 0.000, 0.627, 0.000
3.500, 1.500, 5.061, 0.000, 0.627, 0.000
3.500, 2.000, 5.473, 0.000, 0.637, 0.000
3.500, 2.000, 5.473, 0.000, 0.637, 0.000
3.500, 2.500, 5.662, 0.000, 0.642, 0.000
3.500, 2.500, 5.662, 0.000, 0.642, 0.000
3.500, 3.000, 5.705, 0.000, 0.643, 0.000
3.500, 3.000, 5.705, 0.000, 0.643, 0.000
3.500, 3.500, 5.713, 0.000, 0.643, 0.000
3.500, 3.500, 5.713, 0.000, 0.643, 0.000
3.500, 4.000, 5.807, 0.000, 0.645, 0.000
3.500, 4.000, 5.807, 0.000, 0.645, 0.000
3.500, 4.500, 6.086, 0.000, 0.652, 0.000
3.500, 4.500, 6.086, 0.000, 0.652, 0.000
3.500, 5.000, 6.605, 0.000, 0.665, 0.000
3.500, 5.000, 6.605, 0.000, 0.665, 0.000
3.500, 5.500, 7.358, 0.000, 0.684, 0.000
3.500, 5.500, 7.358, 0.000, 0.684, 0.000
3.500, 6.000, 8.284, 0.000, 0.707, 0.000
3.500, 6.000, 8.284, 0.000, 0.707, 0.000
3.500, 6.500, 9.279, 0.000, 0.732, 0.000
3.500, 6.500, 9.279, 0.000, 0.732, 0.000
3.500, 7.000, 10.221, 0.000, 0.756, 0.000
3.500, 7.000, 10.221, 0.000, 0.756, 0.000
